Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath
HOLDER,93,DOUBLE,197,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf
HOLDER,94,DOUBLE,201,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf
HOLDER,123,DOUBLE,402,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf
HOLDER,124,SINGLE,200,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf
HOLDER,125,SINGLE,186,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf
HOLDER,142,SINGLE,166,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf
HOLDER,24,SINGLE,110,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,36,SINGLE,190,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,46,QUAD,549,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,47,SINGLE,121,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,56,SINGLE,122,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,57,SINGLE,160,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,67,DOUBLE,761,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,68,SINGLE,179,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,69,SINGLE,278,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,78,SINGLE,250,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,79,SINGLE,176,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,87,SINGLE,190,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,88,SINGLE,215,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,95,SINGLE,112,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,96,DOUBLE,246,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,97,SINGLE,118,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,107,DOUBLE,748,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,115,SINGLE,128,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,116,SINGLE,176,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,126,QUAD,618,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,136,QUAD,594,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,143,QUAD,462,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf
HOLDER,25,SINGLE,125,Rockefeller College,ROMA,NO,NONE,NO,4,FloorPlan/Rockefeller College/HOLDER/4.pdf
HOLDER,26,SINGLE,235,Rockefeller College,ROMA,NO,NONE,NO,4,FloorPlan/Rockefeller College/HOLDER/4.pdf
HOLDER,27,QUAD,620,Rockefeller College,ROMA,NO,NONE,NO,5,FloorPlan/Rockefeller College/HOLDER/5.pdf
WITHERSPOON,101,DOUBLE,244,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,102,SINGLE,119,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,104,QUAD,593,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,105,SINGLE,190,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,106,SINGLE,172,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,112,SINGLE,104,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,114,SINGLE,107,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,115,SINGLE,190,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,117,QUAD,610,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,121,SINGLE,115,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,122,DOUBLE,243,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,1,FloorPlan/Rockefeller College/WITHERSPOON/1.pdf
WITHERSPOON,203,QUAD,619,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/WITHERSPOON/2.pdf
WITHERSPOON,206,SINGLE,109,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/WITHERSPOON/2.pdf
WITHERSPOON,208,SINGLE,108,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/WITHERSPOON/2.pdf
WITHERSPOON,210,SINGLE,107,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/WITHERSPOON/2.pdf
WITHERSPOON,212,SINGLE,110,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/WITHERSPOON/2.pdf
WITHERSPOON,214,SINGLE,104,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/WITHERSPOON/2.pdf
WITHERSPOON,221,SINGLE,109,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/WITHERSPOON/2.pdf
WITHERSPOON,303,QUAD,650,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,304,SINGLE,189,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,306,SINGLE,113,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,308,SINGLE,112,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,310,SINGLE,112,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,312,SINGLE,116,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,314,SINGLE,109,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,321,SINGLE,115,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/WITHERSPOON/3.pdf
WITHERSPOON,403,QUAD,650,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,4,FloorPlan/Rockefeller College/WITHERSPOON/4.pdf
WITHERSPOON,404,SINGLE,191,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,4,FloorPlan/Rockefeller College/WITHERSPOON/4.pdf
WITHERSPOON,408,SINGLE,114,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,4,FloorPlan/Rockefeller College/WITHERSPOON/4.pdf
WITHERSPOON,410,SINGLE,114,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,4,FloorPlan/Rockefeller College/WITHERSPOON/4.pdf
WITHERSPOON,416,SINGLE,120,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,4,FloorPlan/Rockefeller College/WITHERSPOON/4.pdf
WITHERSPOON,501,QUAD,532,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,503,QUAD,657,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,504,SINGLE,197,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,505,SINGLE,233,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,506,SINGLE,117,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,509,SINGLE,224,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,510,SINGLE,116,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,512,SINGLE,116,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,514,SINGLE,115,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,515,SINGLE,227,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,516,SINGLE,122,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,517,QUAD,665,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,521,SINGLE,128,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,522,DOUBLE,284,Rockefeller College,ROMA,YES,MALE AND FEMALE,NO,5,FloorPlan/Rockefeller College/WITHERSPOON/5.pdf
WITHERSPOON,6,SINGLE,169,Rockefeller College,ROMA,YES,MALE,NO,0,FloorPlan/Rockefeller College/WITHERSPOON/0.pdf
WITHERSPOON,12,SINGLE,109,Rockefeller College,ROMA,YES,MALE,NO,0,FloorPlan/Rockefeller College/WITHERSPOON/0.pdf
WITHERSPOON,14,SINGLE,121,Rockefeller College,ROMA,YES,MALE,NO,0,FloorPlan/Rockefeller College/WITHERSPOON/0.pdf
ADDY,A308,QUAD,485,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ADDY/3.pdf
ADDY,A408,QUAD,484,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ADDY/3.pdf
ADDY,A416,SINGLE,162,New College West,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/New College West/ADDY/4.pdf
ADDY,A418,SINGLE,127,New College West,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/New College West/ADDY/4.pdf
ADDY,A508,QUAD,494,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ADDY/5.pdf
ADDY,A515,QUAD,707,New College West,NEW COLLEGE,YES,PRIVATE,YES,5,FloorPlan/New College West/ADDY/5.pdf
ADDY,A516,SINGLE,151,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ADDY/5.pdf
ADDY,A604,DOUBLE,307,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A605,SINGLE,168,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A606,DOUBLE,305,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A609,DOUBLE,306,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A610,SINGLE,128,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A611,SINGLE,152,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A613,SINGLE,131,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A615,DOUBLE,308,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A617,QUAD,441,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A618,QUAD,707,New College West,NEW COLLEGE,YES,PRIVATE,YES,6,FloorPlan/New College West/ADDY/6.pdf
ADDY,A704,DOUBLE,307,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A705,SINGLE,168,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A706,DOUBLE,305,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A707,SINGLE,136,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A709,DOUBLE,306,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A710,SINGLE,128,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A711,SINGLE,152,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A713,SINGLE,132,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ADDY,A715,DOUBLE,308,New College West,NEW COLLEGE,YES,UNISEX,YES,7,FloorPlan/New College West/ADDY/7.pdf
ALIYA KANJI,B201,QUAD,468,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B203,SINGLE,156,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B204,DOUBLE,232,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B205,SINGLE,151,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B210,SINGLE,153,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B212,SINGLE,140,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B213,SINGLE,149,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B220,SINGLE,147,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B221,SINGLE,147,New College West,NEW COLLEGE,YES,UNISEX,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B223A,SINGLE,159,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B223B,SINGLE,159,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B229,QUAD,556,New College West,NEW COLLEGE,YES,PRIVATE,YES,2,FloorPlan/New College West/ALIYA KANJI/2.pdf
ALIYA KANJI,B301,QUAD,468,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B303,SINGLE,156,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B304,DOUBLE,233,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B305,SINGLE,151,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B312,SINGLE,143,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B313,SINGLE,151,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B318,SINGLE,132,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B319,SINGLE,133,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B320,SINGLE,147,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B321,SINGLE,147,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B323A,SINGLE,159,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B323B,SINGLE,160,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B329,QUAD,561,New College West,NEW COLLEGE,YES,PRIVATE,YES,3,FloorPlan/New College West/ALIYA KANJI/3.pdf
ALIYA KANJI,B401,QUAD,439,New College West,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B402,QUAD,727,New College West,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B403A,SINGLE,152,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B403B,SINGLE,149,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B408,SINGLE,164,New College West,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B410A,SINGLE,156,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B410B,SINGLE,153,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B411A,SINGLE,157,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B411B,SINGLE,169,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B413,SINGLE,151,New College West,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B415,QUAD,580,New College West,NEW COLLEGE,YES,PRIVATE,YES,4,FloorPlan/New College West/ALIYA KANJI/4.pdf
ALIYA KANJI,B501,QUAD,438,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B502,QUAD,723,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B503A,SINGLE,152,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B503B,SINGLE,149,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B508,SINGLE,164,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B510A,SINGLE,162,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B510B,SINGLE,153,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B512,SINGLE,152,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B513,SINGLE,150,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B514,SINGLE,152,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B516,QUAD,600,New College West,NEW COLLEGE,YES,PRIVATE,YES,5,FloorPlan/New College West/ALIYA KANJI/5.pdf
ALIYA KANJI,B601,QUAD,438,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ALIYA KANJI/6.pdf
ALIYA KANJI,B602,QUAD,725,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ALIYA KANJI/6.pdf
ALIYA KANJI,B603A,SINGLE,152,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,6,FloorPlan/New College West/ALIYA KANJI/6.pdf
ALIYA KANJI,B603B,SINGLE,149,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,6,FloorPlan/New College West/ALIYA KANJI/6.pdf
ALIYA KANJI,B610,SINGLE,148,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ALIYA KANJI/6.pdf
ALIYA KANJI,B612,SINGLE,137,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ALIYA KANJI/6.pdf
ALIYA KANJI,B614,SINGLE,305,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/ALIYA KANJI/6.pdf
ALIYA KANJI,B002,SINGLE,153,New College West,NEW COLLEGE,YES,UNISEX,YES,0,FloorPlan/New College West/ALIYA KANJI/0.pdf
ALIYA KANJI,B003,SINGLE,150,New College West,NEW COLLEGE,YES,UNISEX,YES,0,FloorPlan/New College West/ALIYA KANJI/0.pdf
ALIYA KANJI,B004,SINGLE,143,New College West,NEW COLLEGE,YES,UNISEX,YES,0,FloorPlan/New College West/ALIYA KANJI/0.pdf
ALIYA KANJI,B005,SINGLE,149,New College West,NEW COLLEGE,YES,UNISEX,YES,0,FloorPlan/New College West/ALIYA KANJI/0.pdf
ALIYA KANJI,B006,SINGLE,145,New College West,NEW COLLEGE,YES,UNISEX,YES,0,FloorPlan/New College West/ALIYA KANJI/0.pdf
JOSE FELICIANO,D313,DOUBLE,295,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/JOSE FELICIANO/3.pdf
JOSE FELICIANO,D314,DOUBLE,261,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/JOSE FELICIANO/3.pdf
JOSE FELICIANO,D315,SINGLE,150,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/JOSE FELICIANO/3.pdf
JOSE FELICIANO,D316,DOUBLE,303,New College West,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/New College West/JOSE FELICIANO/3.pdf
JOSE FELICIANO,D404A,SINGLE,269,New College West,NEW COLLEGE,YES,PRIVATE,YES,4,FloorPlan/New College West/JOSE FELICIANO/4.pdf
JOSE FELICIANO,D414,QUAD,455,New College West,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/New College West/JOSE FELICIANO/4.pdf
JOSE FELICIANO,D504,SINGLE,158,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/JOSE FELICIANO/5.pdf
JOSE FELICIANO,D505A,SINGLE,170,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/New College West/JOSE FELICIANO/5.pdf
JOSE FELICIANO,D505B,SINGLE,172,New College West,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/New College West/JOSE FELICIANO/5.pdf
JOSE FELICIANO,D506,QUAD,449,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/JOSE FELICIANO/5.pdf
JOSE FELICIANO,D510,QUAD,459,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/JOSE FELICIANO/5.pdf
JOSE FELICIANO,D512,QUAD,482,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/JOSE FELICIANO/5.pdf
JOSE FELICIANO,D515,QUAD,457,New College West,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/New College West/JOSE FELICIANO/5.pdf
JOSE FELICIANO,D603,SINGLE,157,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/JOSE FELICIANO/6.pdf
JOSE FELICIANO,D604,SINGLE,159,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/JOSE FELICIANO/6.pdf
JOSE FELICIANO,D605,SINGLE,173,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/JOSE FELICIANO/6.pdf
JOSE FELICIANO,D605A,SINGLE,270,New College West,NEW COLLEGE,YES,PRIVATE,YES,6,FloorPlan/New College West/JOSE FELICIANO/6.pdf
JOSE FELICIANO,D606,SINGLE,152,New College West,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/New College West/JOSE FELICIANO/6.pdf
